"","alpha","beta","gamma","delta","lambda","luce"
"delta",-0.0030969694849545,-0.00870350569883309,0.0118925705345958,0.0521782837907913,-0.0946207505164806,-0.0185842175586381
"lambda",0.00558438453180444,-0.0220458655209509,0.0119747571839446,-0.0946207505164806,1.27089988244614,-0.0225916599666444
"luce",-0.0182977937298478,-0.00640768169165099,0.000190168619235194,-0.0185842175586381,-0.0225916599666444,0.0712993041562777
"alpha",0.056860570212008,-2.80338983049776e-05,0.00403584831963942,0.000818579833179647,0.0122985563594397,-0.00888943032320197
"beta",-2.80338983049776e-05,0.0748149630844849,0.000116925052761809,-0.019682085972364,0.0144952412332372,0.00438654216978751
"gamma",0.00403584831963942,0.000116925052761809,0.0626760802503611,0.0146513819305423,0.000195629479119536,0.0077994548455827
"delta",0.000818579833179647,-0.019682085972364,0.0146513819305423,0.0510847200838454,-0.0915022452354485,-0.0194909073158061
"lambda",0.0122985563594397,0.0144952412332372,0.000195629479119536,-0.0915022452354485,1.35369262312155,-0.0151832745496388
"luce",-0.00888943032320197,0.00438654216978751,0.0077994548455827,-0.0194909073158061,-0.0151832745496388,0.0753787322140706
"alpha",0.0743749557823247,0.00620341653196413,0.00661373079525234,-0.000375116470277386,0.00954236920886208,-0.0075590159847989
"beta",0.00620341653196413,0.0712923748355064,0.00601524659108281,-0.00826084923118402,-0.0754574668576548,-0.0108505360654275
"gamma",0.00661373079525234,0.00601524659108281,0.0631048202043683,0.00320409739593567,0.0302784046875646,0.0126264846376474
"delta",-0.000375116470277386,-0.00826084923118402,0.00320409739593567,0.0462210451781653,-0.0423123678199971,-0.00728302066381544
"lambda",0.00954236920886208,-0.0754574668576548,0.0302784046875646,-0.0423123678199971,1.14557465256108,-0.0706717629771689
"luce",-0.0075590159847989,-0.0108505360654275,0.0126264846376474,-0.00728302066381544,-0.0706717629771689,0.0765099078772831
"alpha",0.0750531791208479,0.00248900239829558,-0.00876132367779248,-0.00245039754168927,-0.00836776260394924,-0.00724800204481429
"beta",0.00248900239829558,0.0714860569989351,0.0128898535897712,-0.0102439728185806,-0.0408746320228283,-0.00840416716533915
"gamma",-0.00876132367779248,0.0128898535897712,0.0762084626290632,0.0032009459100163,0.0602403484343093,0.00842539228312591
"delta",-0.00245039754168927,-0.0102439728185806,0.0032009459100163,0.0428693624946929,-0.0362987058612135,-0.0101242734710654
"lambda",-0.00836776260394924,-0.0408746320228283,0.0602403484343093,-0.0362987058612135,1.15087163866555,-0.0584659436049559
"luce",-0.00724800204481429,-0.00840416716533915,0.00842539228312591,-0.0101242734710654,-0.0584659436049559,0.0702702628946216
"alpha",0.0677067495996679,0.00109072928401217,-0.00535495539702556,0.00060967012880029,0.0061345664955947,-0.0124376377801169
"beta",0.00109072928401217,0.0683788602589077,0.0149029386882224,-0.002806267034307,-0.0365659699012045,-0.0137006152853916
"gamma",-0.00535495539702556,0.0149029386882224,0.0772655610689377,0.00168631213267841,0.0458547326442533,0.0062220071338815
"delta",0.00060967012880029,-0.002806267034307,0.00168631213267841,0.0346341726639532,-0.0132940348491434,-0.0033232069498926
"lambda",0.0061345664955947,-0.0365659699012045,0.0458547326442533,-0.0132940348491434,0.886720889816483,-0.0400407690301095
"luce",-0.0124376377801169,-0.0137006152853916,0.0062220071338815,-0.0033232069498926,-0.0400407690301095,0.064148470345212
"alpha",0.0728806762645537,0.00562234755714834,-0.0022843663055836,-0.000444979059182624,0.00255436088759405,-0.00585865819983056
"beta",0.00562234755714834,0.0709279417370245,0.0126197517220513,-0.00113838141216517,-0.0627644030695687,-0.0161282147711195
"gamma",-0.0022843663055836,0.0126197517220513,0.0747218698529212,0.00301766803845798,0.0542828391149279,0.00844762828416353
"delta",-0.000444979059182624,-0.00113838141216517,0.00301766803845798,0.037770838662803,-0.00670281544299529,-0.00484726639282473
"lambda",0.00255436088759405,-0.0627644030695687,0.0542828391149279,-0.00670281544299529,1.07166368816551,-0.058099336377605
"luce",-0.00585865819983056,-0.0161282147711195,0.00844762828416353,-0.00484726639282473,-0.058099336377605,0.0708660162815734
"alpha",0.0615383396796952,0.00328088893425684,0.00627433522781887,0.00277613208145134,-0.00263022681647932,-0.00845576948488363
"beta",0.00328088893425684,0.0734737761707836,-0.0010963635611145,-0.0195727146938541,-0.008878440620282,-0.000210522366394477
"gamma",0.00627433522781887,-0.0010963635611145,0.0506623834643549,0.00823657216043243,0.00576336403589422,0.00676434665063966
"delta",0.00277613208145134,-0.0195727146938541,0.00823657216043243,0.0693159064332381,-0.118896884689554,-0.0265482685389158
"lambda",-0.00263022681647932,-0.008878440620282,0.00576336403589422,-0.118896884689554,1.30824597437892,6.4452039559787e-05
"luce",-0.00845576948488363,-0.000210522366394477,0.00676434665063966,-0.0265482685389158,6.4452039559787e-05,0.0766417301784523
"alpha",0.0722940426403497,0.00126057791339845,-0.0143449799863125,-0.00494354408169574,-0.0150141780331252,-0.0131933469670829
"beta",0.00126057791339845,0.0697355930046007,0.00631142025374652,-0.0132894319800662,-0.0452458987613498,-0.0107991802177217
"gamma",-0.0143449799863125,0.00631142025374652,0.057568130466633,0.00699441680916366,0.0496166925854382,0.00052276532548684
"delta",-0.00494354408169574,-0.0132894319800662,0.00699441680916366,0.0498610026135843,-0.0425333083397974,-0.0130814106051226
"lambda",-0.0150141780331252,-0.0452458987613498,0.0496166925854382,-0.0425333083397974,1.22480651006065,-0.0647866108833975
"luce",-0.0131933469670829,-0.0107991802177217,0.00052276532548684,-0.0130814106051226,-0.0647866108833975,0.0719980852258131
"alpha",0.0448665593951909,-0.000170201132511964,0.00235070743087283,-0.00235938190569847,0.0160417933272318,0.000685421084673013
"beta",-0.000170201132511964,0.0704747848448284,0.00102067246502034,-0.0160517255097325,-0.042807740414355,-0.00404687275355278
"gamma",0.00235070743087283,0.00102067246502034,0.063295548020885,0.0136981526944701,0.0369522135433114,0.00736621043972833
"delta",-0.00235938190569847,-0.0160517255097325,0.0136981526944701,0.0565226485065369,-0.0956417463574949,-0.0104486603499003
"lambda",0.0160417933272318,-0.042807740414355,0.0369522135433114,-0.0956417463574949,1.27981534299659,-0.0204339844466947
"luce",0.000685421084673013,-0.00404687275355278,0.00736621043972833,-0.0104486603499003,-0.0204339844466947,0.0597652010617255
"alpha",0.0713212806146402,0.000807041223023244,-0.00352114828617722,-0.00305117140915032,0.00831829446392743,-0.011665349954486
"beta",0.000807041223023244,0.0714032086192483,0.00360419977391257,-0.0130495820774969,-0.0721273675610025,-0.00863749084530108
"gamma",-0.00352114828617722,0.00360419977391257,0.0752676637402522,0.0141267241569736,0.0433946524950099,0.00637546548074677
"delta",-0.00305117140915032,-0.0130495820774969,0.0141267241569736,0.0592193691881823,-0.0399897073284783,-0.011442948371397
"lambda",0.00831829446392743,-0.0721273675610025,0.0433946524950099,-0.0399897073284783,1.25210866848896,-0.0733145418710095
"luce",-0.011665349954486,-0.00863749084530108,0.00637546548074677,-0.011442948371397,-0.0733145418710095,0.0705202983022759
"alpha",0.0587402161715981,0.00189266560996926,-0.00778625821817072,-0.000835772495410131,-0.010753296235018,-0.0195718288484548
"beta",0.00189266560996926,0.0752087707647383,0.00771946406119724,-0.00967634933204097,-0.0221149375281579,-0.00808316295733417
"gamma",-0.00778625821817072,0.00771946406119724,0.0639741714774186,0.0056331052210783,0.0399446672026216,-0.000336979181887032
"delta",-0.000835772495410131,-0.00967634933204097,0.0056331052210783,0.0443958513286697,-0.0724674460600488,-0.0183642323503842
"lambda",-0.010753296235018,-0.0221149375281579,0.0399446672026216,-0.0724674460600488,1.23022874501241,-0.04938620344929
"luce",-0.0195718288484548,-0.00808316295733417,-0.000336979181887032,-0.0183642323503842,-0.04938620344929,0.0726791811724723
"alpha",0.0480464023486319,0.00288060649820941,-0.00822927535422702,-0.00367015448843986,-0.00252044730249251,-0.0022127631797103
"beta",0.00288060649820941,0.0763066852254621,0.00133412596147509,-0.0218482823383597,-0.018181919483788,-0.00315310249042677
"gamma",-0.00822927535422702,0.00133412596147509,0.0616437626296533,0.0187523137790843,0.0462199405144928,0.00131204110292366
"delta",-0.00367015448843986,-0.0218482823383597,0.0187523137790843,0.0608001146672353,-0.080924245038909,-0.0120293090793864
"lambda",-0.00252044730249251,-0.018181919483788,0.0462199405144928,-0.080924245038909,1.26855880093667,-0.0227609377275556
"luce",-0.0022127631797103,-0.00315310249042677,0.00131204110292366,-0.0120293090793864,-0.0227609377275556,0.0531446168298362
"alpha",0.064062608019706,-0.000632707942781498,-0.0134428462039083,-0.00088595819695721,-0.00830355215495534,-0.0195096450127174
"beta",-0.000632707942781498,0.0763142792426014,0.00517164695543807,-0.0135944221032763,-0.0608169345571262,-0.00622544942912725
"gamma",-0.0134428462039083,0.00517164695543807,0.0674304829301919,0.00589004440594164,0.0346059781388457,0.00510912555964601
"delta",-0.00088595819695721,-0.0135944221032763,0.00589004440594164,0.0465440457843411,-0.0555156827933291,-0.0136117847846919
"lambda",-0.00830355215495534,-0.0608169345571262,0.0346059781388457,-0.0555156827933291,1.2866628946513,-0.0683482823698813
"luce",-0.0195096450127174,-0.00622544942912725,0.00510912555964601,-0.0136117847846919,-0.0683482823698813,0.0706339703975751
"alpha",0.0706845781408387,0.00450283147707699,-0.00840876167236695,-0.00428180836067443,-0.00534769447971466,-0.0199583153269468
"beta",0.00450283147707699,0.0734796767639437,0.00429524071909402,-0.0156084425903629,-0.0225222540927247,-0.00460740010119964
"gamma",-0.00840876167236695,0.00429524071909402,0.0568464356099522,0.00907810170726317,0.032607226333289,0.000680218723306585
"delta",-0.00428180836067443,-0.0156084425903629,0.00907810170726317,0.0519716048332447,-0.0607219694591628,-0.0161425092485889
"lambda",-0.00534769447971466,-0.0225222540927247,0.032607226333289,-0.0607219694591628,1.30546657716709,-0.0597583151295348
"luce",-0.0199583153269468,-0.00460740010119964,0.000680218723306585,-0.0161425092485889,-0.0597583151295348,0.0698789551984816
"alpha",0.064710490051068,0.00122138922380134,-0.00244814827347863,0.000246166863584202,0.0131513578794297,-0.0105652370649216
"beta",0.00122138922380134,0.0615747487018297,0.00923731100847776,-0.00207050820294459,-0.0399762732066881,-0.0121291478155927
"gamma",-0.00244814827347863,0.00923731100847776,0.0760565979074985,0.00104354055813367,0.0424632121527455,0.0119182556866065
"delta",0.000246166863584202,-0.00207050820294459,0.00104354055813367,0.0341974016816844,-0.0184842909915888,-0.0026118473291345
"lambda",0.0131513578794297,-0.0399762732066881,0.0424632121527455,-0.0184842909915888,0.968116119416649,-0.0660931639153859
"luce",-0.0105652370649216,-0.0121291478155927,0.0119182556866065,-0.0026118473291345,-0.0660931639153859,0.0691320969130781
"alpha",0.0620826680657112,0.0010013152663529,0.00736515039078723,0.00484459377452294,0.00137259138574647,-0.0168071130792658
"beta",0.0010013152663529,0.0728905045071125,0.00406374702007659,-0.0163429732667595,-0.00526481237414271,0.00270870894885947
"gamma",0.00736515039078723,0.00406374702007659,0.0607425326670794,0.00428174994575059,-0.00390102238979992,0.0102466733051265
"delta",0.00484459377452294,-0.0163429732667595,0.00428174994575059,0.0695551361303152,-0.117778974382416,-0.0242260923082121
"lambda",0.00137259138574647,-0.00526481237414271,-0.00390102238979992,-0.117778974382416,1.22623858849381,0.00886735948470584
"luce",-0.0168071130792658,0.00270870894885947,0.0102466733051265,-0.0242260923082121,0.00886735948470584,0.0672771380319991
"alpha",0.0699006861936329,0.0053526378538963,-0.00154802883347297,-0.000147275320941333,0.00318895383678061,-0.00817208536912102
"beta",0.0053526378538963,0.0726665408196064,0.0116702351219701,-0.00267882934035931,-0.0662081410933559,-0.0163581858950164
"gamma",-0.00154802883347297,0.0116702351219701,0.0715892212015052,0.00223203220471022,0.0472851374085936,0.00933853988489769
"delta",-0.000147275320941333,-0.00267882934035931,0.00223203220471022,0.0362166658155091,-0.0151694291089044,-0.00386501794108528
"lambda",0.00318895383678061,-0.0662081410933559,0.0472851374085936,-0.0151694291089044,1.02828400734391,-0.0631992471808524
"luce",-0.00817208536912102,-0.0163581858950164,0.00933853988489769,-0.00386501794108528,-0.0631992471808524,0.073208994462536
"alpha",0.0641288403845142,0.00252525377308947,0.000957489999280868,0.000318686771977279,0.0192974011995185,-0.017616384214071
"beta",0.00252525377308947,0.0700150474488436,0.00282411926800767,-0.0124436318093367,-0.0539709514517735,-0.00769055356287286
"gamma",0.000957489999280868,0.00282411926800767,0.0709315792335425,0.00557138036756409,0.0350943954266589,0.00787307982559178
"delta",0.000318686771977279,-0.0124436318093367,0.00557138036756409,0.0590373651394123,-0.0592380543401849,-0.0146826545742702
"lambda",0.0192974011995185,-0.0539709514517735,0.0350943954266589,-0.0592380543401849,1.189655498997,-0.070616860896968
"luce",-0.017616384214071,-0.00769055356287286,0.00787307982559178,-0.0146826545742702,-0.070616860896968,0.0723019348361628
"alpha",0.0746361170678144,0.00254949856679296,0.00654928737312609,-0.00272436918626253,0.0257700641070601,-0.0059323705865069
"beta",0.00254949856679296,0.0712342767244007,0.00300959194100296,-0.0130985729464133,-0.072167327468165,-0.00627359107849565
"gamma",0.00654928737312609,0.00300959194100296,0.0617871104899773,0.00850211661800494,0.0319599826117711,0.00926465402637614
"delta",-0.00272436918626253,-0.0130985729464133,0.00850211661800494,0.0558162281329549,-0.0615347152723823,-0.00925634486627633
"lambda",0.0257700641070601,-0.072167327468165,0.0319599826117711,-0.0615347152723823,1.23301102418304,-0.0727076811171598
"luce",-0.0059323705865069,-0.00627359107849565,0.00926465402637614,-0.00925634486627633,-0.0727076811171598,0.0707145744472608
"alpha",0.0779781499023653,-0.0046100655593739,-0.0136709799847878,-0.00144539233990962,-0.00894448710719115,-0.00310022300104219
"beta",-0.0046100655593739,0.0583187133595432,0.0129666708468813,-0.00162560082006676,-0.00421431743727462,-0.00714395319553229
"gamma",-0.0136709799847878,0.0129666708468813,0.0674729575649474,0.0021320899419631,0.049149449361057,0.0032545724707577
"delta",-0.00144539233990962,-0.00162560082006676,0.0021320899419631,0.0316454865641734,-0.00998832123129562,-0.00265021032453232
"lambda",-0.00894448710719115,-0.00421431743727462,0.049149449361057,-0.00998832123129562,0.816256007239517,-0.0222941242779819
"luce",-0.00310022300104219,-0.00714395319553229,0.0032545724707577,-0.00265021032453232,-0.0222941242779819,0.0527677009957809
"alpha",0.0656177657425766,-0.000140754831398785,-0.0104064526743312,-0.00578332848831524,-0.0185671100639235,-0.00326130863165208
"beta",-0.000140754831398785,0.0706128296765524,0.00158525606193912,-0.0138972667806786,-0.0348123664311146,-0.00413655990987961
"gamma",-0.0104064526743312,0.00158525606193912,0.0323785570693524,0.00672974840759109,0.0304262595398609,-0.0012157349110583
"delta",-0.00578332848831524,-0.0138972667806786,0.00672974840759109,0.0485712524152854,-0.0856135490532268,-0.0145132473488072
"lambda",-0.0185671100639235,-0.0348123664311146,0.0304262595398609,-0.0856135490532268,1.28989814889067,-0.0141297792517697
"luce",-0.00326130863165208,-0.00413655990987961,-0.0012157349110583,-0.0145132473488072,-0.0141297792517697,0.0585261408170922
"alpha",0.0453062114470444,0.00212332751751817,-0.00174440226521845,-0.0018316229575792,0.0144543468324148,-0.011113159345836
"beta",0.00212332751751817,0.0722630907174277,0.005439807824849,-0.00991385529656055,-0.0657482626409092,-0.0115059587361414
