"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.0515671475410548,-0.00344789643431693,-0.0297844236637178,0.00525038944067824,-0.00285848334405585,-0.00201814774043284
"beta",-0.00344789643431693,0.0332849171550695,0.0099468110021213,-0.00944098010809936,-0.0413255986069022,-0.00412995989047422
"gamma",-0.0297844236637178,0.0099468110021213,0.0613724173632086,-0.00683823205770289,0.00905856884784787,-0.00679871093136676
"delta",0.00525038944067824,-0.00944098010809936,-0.00683823205770289,0.01523620921576,-0.0264140215500795,-0.00641026419314222
"lambda",-0.00285848334405585,-0.0413255986069022,0.00905856884784787,-0.0264140215500795,1.24248687047761,-0.015738015762442
"luce",-0.00201814774043284,-0.00412995989047422,-0.00679871093136676,-0.00641026419314222,-0.015738015762442,0.0803207206951192
"alpha",0.0314992816392031,-0.00155340596207798,-0.0128593810928117,0.00170182129332814,0.0127335537084825,-0.00665856806215885
"beta",-0.00155340596207798,0.0134653140378905,0.00915001088027336,-0.00209250455500703,-0.0634695548247618,-0.00643090677306609
"gamma",-0.0128593810928117,0.00915001088027336,0.0460329612650891,-0.000637968892519413,-0.029038059834779,-0.00919081970064422
"delta",0.00170182129332814,-0.00209250455500703,-0.000637968892519413,0.00172129126462938,-0.00971939907737859,-0.00325888586850438
"lambda",0.0127335537084825,-0.0634695548247618,-0.029038059834779,-0.00971939907737859,1.25332478468912,-0.0324319208739296
"luce",-0.00665856806215885,-0.00643090677306609,-0.00919081970064422,-0.00325888586850438,-0.0324319208739296,0.0798886775363462
"alpha",0.0161842565948414,0.0028523426740059,-0.00958885593806551,0.00245822567004182,0.0281848741463732,-0.00875907927349864
"beta",0.0028523426740059,0.00763101217298092,0.00441507013983944,0.000361990655745112,-0.046458335985179,-0.00517273666030193
"gamma",-0.00958885593806551,0.00441507013983944,0.0298142198933802,-0.00147500169497248,-0.0373191121954216,-0.00848134152812454
"delta",0.00245822567004182,0.000361990655745112,-0.00147500169497248,0.00903919399783102,-0.024708864427285,-0.00741105869930551
"lambda",0.0281848741463732,-0.046458335985179,-0.0373191121954216,-0.024708864427285,1.11209041255143,-0.0811896896547979
"luce",-0.00875907927349864,-0.00517273666030193,-0.00848134152812454,-0.00741105869930551,-0.0811896896547979,0.0725513257012026
"alpha",0.0297393221830522,-0.00734737408248345,-0.021075421716375,0.0101666867216731,0.00202306448869022,-0.0120978148391656
"beta",-0.00734737408248345,0.0828726948829653,0.0144087544590919,-0.0307906589109324,0.00567389453234009,0.00815307258800221
"gamma",-0.021075421716375,0.0144087544590919,0.0817228477887026,-0.0182902624204468,0.00493342577447243,0.00245189688934227
"delta",0.0101666867216731,-0.0307906589109324,-0.0182902624204468,0.0421741075492384,-0.0564970596949602,-0.0108522360822984
"lambda",0.00202306448869022,0.00567389453234009,0.00493342577447243,-0.0564970596949602,1.35744781297051,-0.0106465423554899
"luce",-0.0120978148391656,0.00815307258800221,0.00245189688934227,-0.0108522360822984,-0.0106465423554899,0.0827186135620112
"alpha",0.0474067892421511,0.00111403562088186,-0.0107007463956968,-0.000231608891342377,0.0190260359587012,-0.00377935863056203
"beta",0.00111403562088186,0.00220218710057125,0.00431326760348143,0.00110293775748945,-0.00562182591766512,-0.00198305684419134
"gamma",-0.0107007463956968,0.00431326760348143,0.0881260614164043,-2.88384362683181e-06,-0.0131466174694141,-0.00635669660434889
"delta",-0.000231608891342377,0.00110293775748945,-2.88384362683181e-06,0.00269316136904177,-0.0035211150516711,-0.00106540859369229
"lambda",0.0190260359587012,-0.00562182591766512,-0.0131466174694141,-0.0035211150516711,0.714299972439245,-0.0306927099217718
"luce",-0.00377935863056203,-0.00198305684419134,-0.00635669660434889,-0.00106540859369229,-0.0306927099217718,0.0679690098316112
"alpha",0.00412663106060107,-0.00226303714365295,-0.000920420713899479,0.00647912816397578,0.00707131882449282,-0.00998829434241431
"beta",-0.00226303714365295,0.0622781227856835,0.00265327815147705,-0.0366023177347154,-0.00669554371506193,0.00540560773316151
"gamma",-0.000920420713899479,0.00265327815147705,0.00792055888912408,-0.00530908923588846,-0.00381856895502786,-0.000626279050239172
"delta",0.00647912816397578,-0.0366023177347154,-0.00530908923588846,0.0824558172569485,-0.0476115499993315,-0.0126061704315921
"lambda",0.00707131882449282,-0.00669554371506193,-0.00381856895502786,-0.0476115499993315,1.35822194713298,-0.0317219970928321
"luce",-0.00998829434241431,0.00540560773316151,-0.000626279050239172,-0.0126061704315921,-0.0317219970928321,0.0649602721763442
"alpha",0.0459685200139634,-0.000525625127059258,-0.0260129395923635,0.000287170039979625,0.0175601681394735,-0.00346139771701807
"beta",-0.000525625127059258,0.00344109707737963,0.00397626306243131,0.000316698901048136,-0.0260367660738525,-0.00413470050435925
"gamma",-0.0260129395923635,0.00397626306243131,0.0898006387062428,-0.00119800847513201,-0.0130423991248189,-0.000165879313059504
"delta",0.000287170039979625,0.000316698901048136,-0.00119800847513201,0.000815863820413684,-0.00966313396220476,-0.00236457722464619
"lambda",0.0175601681394735,-0.0260367660738525,-0.0130423991248189,-0.00966313396220476,1.03057026492317,-0.0795301026037998
"luce",-0.00346139771701807,-0.00413470050435925,-0.000165879313059504,-0.00236457722464619,-0.0795301026037998,0.0777792358640191
"alpha",0.00436926290236501,-0.00269248229350429,-0.000965939231290771,0.00561336571899948,-0.000350236817411641,-0.0119623724995592
"beta",-0.00269248229350429,0.0484769162945131,-5.01231320560604e-05,-0.0186249258782091,-0.011955368602369,0.0102211183196229
"gamma",-0.000965939231290771,-5.01231320560604e-05,0.00483894342954762,-0.00102729364837279,-0.00782772599962771,-0.00437184563156131
"delta",0.00561336571899948,-0.0186249258782091,-0.00102729364837279,0.0388404835953458,-0.0565881208770698,-0.0151548005519514
"lambda",-0.000350236817411641,-0.011955368602369,-0.00782772599962771,-0.0565881208770698,1.26173831203066,0.00783788558166455
"luce",-0.0119623724995592,0.0102211183196229,-0.00437184563156131,-0.0151548005519514,0.00783788558166455,0.072996831291996
"alpha",0.0351928778162845,-0.000978323557080589,-0.0154968076896993,0.00108573042900196,0.00622755320541436,-0.00370939024757498
"beta",-0.000978323557080589,0.0726483893179905,0.00543761441541935,-0.0114208916448455,-0.00920728894636533,-0.000997830103510012
"gamma",-0.0154968076896993,0.00543761441541935,0.0815794785196197,-0.00114703193817541,-0.0110387601309496,-0.0178208939007234
"delta",0.00108573042900196,-0.0114208916448455,-0.00114703193817541,0.0087095874605187,-0.0154475843615133,-0.00282676146910723
"lambda",0.00622755320541436,-0.00920728894636533,-0.0110387601309496,-0.0154475843615133,1.30592490462966,0.0109568373098765
"luce",-0.00370939024757498,-0.000997830103510012,-0.0178208939007234,-0.00282676146910723,0.0109568373098765,0.0742322065928253
"alpha",0.0682924250715783,-0.000566913758073042,-0.0272464139058228,0.000958339211663078,-0.00348380604308385,0.00125973798825664
"beta",-0.000566913758073042,0.00345015244890519,0.00136311821097734,0.000100830437832936,-0.010574761934538,-0.00453028919687596
"gamma",-0.0272464139058228,0.00136311821097734,0.0508470569389137,-0.000584836722301665,0.00526471116867468,-0.00461033685900644
"delta",0.000958339211663078,0.000100830437832936,-0.000584836722301665,0.00113375997405127,-0.00349813129710056,-0.00157635094019512
"lambda",-0.00348380604308385,-0.010574761934538,0.00526471116867468,-0.00349813129710056,0.15926438518303,-0.0139277164759583
"luce",0.00125973798825664,-0.00453028919687596,-0.00461033685900644,-0.00157635094019512,-0.0139277164759583,0.0331061580493935
"alpha",0.0473921832823011,0.00067866240978944,-0.0333024152701961,0.0046880798019259,0.00837000098530352,-0.00541516519672681
"beta",0.00067866240978944,0.00959703767320858,0.0116336652921984,-0.00327168978448006,-0.0484781046463323,-0.00578985545074084
"gamma",-0.0333024152701961,0.0116336652921984,0.097731430000118,-0.0134479850164043,-0.046938997976819,-0.0075354788220289
"delta",0.0046880798019259,-0.00327168978448006,-0.0134479850164043,0.0237175279991002,-0.0258247084750671,-0.0107952360336673
"lambda",0.00837000098530352,-0.0484781046463323,-0.046938997976819,-0.0258247084750671,1.05206997469356,-0.0853129600925857
"luce",-0.00541516519672681,-0.00578985545074084,-0.0075354788220289,-0.0107952360336673,-0.0853129600925857,0.0742620021804007
"alpha",0.00179962444673517,-0.000617387180047492,0.000117859426587198,0.00185681715497389,-1.19151781414621e-05,-0.00383997559971978
"beta",-0.000617387180047492,0.0656200968473091,0.0010539250244994,-0.0316063724931534,-0.000243320128231588,-0.00321181761777173
"gamma",0.000117859426587198,0.0010539250244994,0.00561452316799485,-0.00208446661082741,-0.00561937288669434,-0.000998310261601885
"delta",0.00185681715497389,-0.0316063724931534,-0.00208446661082741,0.0605301229992025,-0.0538091289700096,-0.00219935182875186
"lambda",-1.19151781414621e-05,-0.000243320128231588,-0.00561937288669434,-0.0538091289700096,1.41556310725951,-0.00306664978905086
"luce",-0.00383997559971978,-0.00321181761777173,-0.000998310261601885,-0.00219935182875186,-0.00306664978905086,0.0371688265963272
"alpha",0.0416572611879387,0.0018436865792445,-0.00263997437135717,-0.000180091577814775,0.00184683915064953,-0.00702272089171929
"beta",0.0018436865792445,0.00170838189161015,0.0039844878397782,0.00055314187834813,-0.0147756397135539,-0.00307989926292559
"gamma",-0.00263997437135717,0.0039844878397782,0.0842952485906208,-0.00201201063262792,-0.0184368650825384,-0.00533401562313572
"delta",-0.000180091577814775,0.00055314187834813,-0.00201201063262792,0.00129845673675492,0.000455035677861449,-0.00118081692027235
"lambda",0.00184683915064953,-0.0147756397135539,-0.0184368650825384,0.000455035677861449,0.790100538610491,-0.0346460745492934
"luce",-0.00702272089171929,-0.00307989926292559,-0.00533401562313572,-0.00118081692027235,-0.0346460745492934,0.0633340251208538
"alpha",0.0377793950884604,0.000357426077262202,-0.012131217098422,0.000309846527365861,0.0296680587398005,-0.00260055870131884
"beta",0.000357426077262202,0.00180609249950736,0.00449871019769742,0.000235025732035399,-0.0141020801806496,-0.001357100905379
"gamma",-0.012131217098422,0.00449871019769742,0.0786251430781578,0.000646471730801864,-0.0323057691530035,0.00011531855634711
"delta",0.000309846527365861,0.000235025732035399,0.000646471730801864,0.00103547287486141,0.00180736810426837,0.000630621818253383
"lambda",0.0296680587398005,-0.0141020801806496,-0.0323057691530035,0.00180736810426837,0.880257436608332,-0.0993619707595603
"luce",-0.00260055870131884,-0.001357100905379,0.00011531855634711,0.000630621818253383,-0.0993619707595603,0.0689899676441805
"alpha",0.00823266535421347,-0.000862668158967341,-0.00447663695418433,0.00286621608902014,0.0258750587829907,-0.0114582575030256
"beta",-0.000862668158967341,0.00767014033420564,0.00348922805428776,7.31127685987752e-05,-0.0580390146885694,-0.00555287841501274
"gamma",-0.00447663695418433,0.00348922805428776,0.00865305574554388,0.000204289814051935,-0.0206963556001348,-0.00522552971306224
"delta",0.00286621608902014,7.31127685987752e-05,0.000204289814051935,0.00509269472707766,-0.0164256557257909,-0.00783131742594231
"lambda",0.0258750587829907,-0.0580390146885694,-0.0206963556001348,-0.0164256557257909,1.08521247666473,-0.0476918321701365
"luce",-0.0114582575030256,-0.00555287841501274,-0.00522552971306224,-0.00783131742594231,-0.0476918321701365,0.079006267634921
"alpha",0.0523604861162895,-0.00201718989712662,-0.0340145712699315,0.000873863498841364,0.00312676290436336,0.00129449122586684
"beta",-0.00201718989712662,0.00640397072876277,0.00703535462320241,-0.000624464177366246,-0.0444708035859996,-0.00931906120845959
"gamma",-0.0340145712699315,0.00703535462320241,0.0907383286196046,-0.00178755009079301,-0.00460216321041487,-0.00941271912924049
"delta",0.000873863498841364,-0.000624464177366246,-0.00178755009079301,0.000923275360225493,-0.00511831937857994,-0.00132455704516008
"lambda",0.00312676290436336,-0.0444708035859996,-0.00460216321041487,-0.00511831937857994,0.975846411210458,-0.0111972747318585
"luce",0.00129449122586684,-0.00931906120845959,-0.00941271912924049,-0.00132455704516008,-0.0111972747318585,0.0702296185276534
"alpha",0.0329587829952427,0.00331470416705382,-0.0131137584558948,0.001722880164866,0.0221842681971361,-0.00988719494241113
"beta",0.00331470416705382,0.00794864459853439,0.0103496693464294,0.000534101341829373,-0.0524796113027014,-0.00489841336255112
"gamma",-0.0131137584558948,0.0103496693464294,0.0659595720770014,-0.00305837883397171,-0.0726411498251046,-0.00888044714160108
"delta",0.001722880164866,0.000534101341829373,-0.00305837883397171,0.0102060769346305,-0.00914853772431082,-0.00450251216143996
"lambda",0.0221842681971361,-0.0524796113027014,-0.0726411498251046,-0.00914853772431082,1.11211278757627,-0.140808999348145
"luce",-0.00988719494241113,-0.00489841336255112,-0.00888044714160108,-0.00450251216143996,-0.140808999348145,0.0747000450568907
"alpha",0.00361303308115125,-0.00289628631822048,-0.00113965469210007,0.00689994901346697,0.00957935569731307,-0.00989869492836672
"beta",-0.00289628631822048,0.0569875868641598,0.00275455936293646,-0.0366799792361277,-0.0135626364276476,0.0039433255869498
"gamma",-0.00113965469210007,0.00275455936293646,0.00554114865799258,-0.00471355085715663,-0.0103494794795676,-0.0012273867053188
"delta",0.00689994901346697,-0.0366799792361277,-0.00471355085715663,0.0783749438672662,-0.0296220653969779,-0.0123801816117444
"lambda",0.00957935569731307,-0.0135626364276476,-0.0103494794795676,-0.0296220653969779,1.31109057732807,-0.0179799511007799
"luce",-0.00989869492836672,0.0039433255869498,-0.0012273867053188,-0.0123801816117444,-0.0179799511007799,0.0628784258307777
"alpha",0.00403305201672201,-0.00101192388608461,0.000591218814222326,0.00380491010044638,-0.000300858052147759,-0.0110830184603112
"beta",-0.00101192388608461,0.0660757120440767,-0.000424339945818649,-0.0221507791255599,-0.00784880210731977,0.00263531345211775
"gamma",0.000591218814222326,-0.000424339945818649,0.00324484178611755,0.000152520286545077,-0.000698707169205325,-0.000433289295312611
"delta",0.00380491010044638,-0.0221507791255599,0.000152520286545077,0.0411788981694019,-0.0563202964952507,-0.00938843426602306
"lambda",-0.000300858052147759,-0.00784880210731977,-0.000698707169205325,-0.0563202964952507,1.38694059474622,-0.00862130390513324
"luce",-0.0110830184603112,0.00263531345211775,-0.000433289295312611,-0.00938843426602306,-0.00862130390513324,0.0508059768202998
"alpha",0.0476048243113213,-0.000256205119474288,-0.0145199663933201,-3.94719876818521e-05,0.0175019267999365,-0.00421713283761917
"beta",-0.000256205119474288,0.00236553916368381,0.00283392557423898,0.00146055293550297,-0.00975118489366216,-0.00222007476119422
"gamma",-0.0145199663933201,0.00283392557423898,0.0803562921298179,-0.000321352775946033,-0.0139311152272395,-0.00203748577341753
"delta",-3.94719876818521e-05,0.00146055293550297,-0.000321352775946033,0.00245380207046134,-0.00509417292107198,-0.00190955507668951
"lambda",0.0175019267999365,-0.00975118489366216,-0.0139311152272395,-0.00509417292107198,0.899288036423269,-0.0485098373985926
"luce",-0.00421713283761917,-0.00222007476119422,-0.00203748577341753,-0.00190955507668951,-0.0485098373985926,0.068031741599415
"alpha",0.0291527782454724,0.000358044812243504,-0.0196587719439779,0.000962351060745939,0.0045429852446315,-0.000376199328257298
"beta",0.000358044812243504,0.00376211519059175,0.0075149076477729,-0.000797462271153741,-0.0193280484464766,-0.00342590001050198
"gamma",-0.0196587719439779,0.0075149076477729,0.0799541970944164,-0.00521207570834445,-0.0301424313117287,-0.00671257039090627
"delta",0.000962351060745939,-0.000797462271153741,-0.00521207570834445,0.00377666459055421,-0.0109559784749998,-0.00390011183385697
