"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.0618788473168361,0.000671427210041991,0.00431024438517849,0.000194829672843582,0.0117855700484318,-0.0222754277228064
"beta",0.000671427210041991,0.0715920663554958,-0.00311604171780692,-0.0119123411291476,0.0119625905876038,0.00276740335231596
"gamma",0.00431024438517849,-0.00311604171780692,0.0670668640767104,0.00582208864680854,-0.0138651800679336,0.00624000961640562
"delta",0.000194829672843582,-0.0119123411291476,0.00582208864680854,0.0358095758263659,-0.0779006886918235,-0.0149117298241727
"lambda",0.0117855700484318,0.0119625905876038,-0.0138651800679336,-0.0779006886918235,1.33987286709,0.00327820988399362
"luce",-0.0222754277228064,0.00276740335231596,0.00624000961640562,-0.0149117298241727,0.00327820988399362,0.0720957688992182
"alpha",0.0799644604727884,-0.00350751368860235,-0.0149423834182642,-0.00120564493002298,-0.0034072052541693,-0.00524397371035755
"beta",-0.00350751368860235,0.0585104891700437,0.010976239306519,-0.0042150432748169,-0.0146529326648417,-0.00679537903869759
"gamma",-0.0149423834182642,0.010976239306519,0.0701986908661773,-0.00104978936799341,0.0359452882519427,0.00321508367983816
"delta",-0.00120564493002298,-0.0042150432748169,-0.00104978936799341,0.0320107738617039,-0.00602393031127074,-0.00351839184224538
"lambda",-0.0034072052541693,-0.0146529326648417,0.0359452882519427,-0.00602393031127074,0.767083878869952,-0.0236678797920702
"luce",-0.00524397371035755,-0.00679537903869759,0.00321508367983816,-0.00351839184224538,-0.0236678797920702,0.0556904174999306
"alpha",0.0629579928447295,0.00215726915088046,-0.00290753730432241,-0.00249723741167792,-0.0012983768840081,-0.013269874941834
"beta",0.00215726915088046,0.0754756553596629,-0.00188394914795279,-0.0170867736198158,0.00205738438664885,0.00264953961933471
"gamma",-0.00290753730432241,-0.00188394914795279,0.0562017823164424,0.0155198593176111,0.00284788074742781,0.00158206084926419
"delta",-0.00249723741167792,-0.0170867736198158,0.0155198593176111,0.0476160493053883,-0.0869936173364153,-0.0196924676942193
"lambda",-0.0012983768840081,0.00205738438664885,0.00284788074742781,-0.0869936173364153,1.386946900422,-0.00514796875272188
"luce",-0.013269874941834,0.00264953961933471,0.00158206084926419,-0.0196924676942193,-0.00514796875272188,0.0737794567858125
"alpha",0.0637629891426828,0.0011463295777113,-0.00472660719913042,-0.00306345102499026,0.00190052092102909,-0.021960854587277
"beta",0.0011463295777113,0.0775198518707904,-0.00245601394473375,-0.0155003103244701,-0.0120085911326376,0.001080545410043
"gamma",-0.00472660719913042,-0.00245601394473375,0.0419945095620167,0.0100601784245419,0.00858485850579662,-0.00133771601691858
"delta",-0.00306345102499026,-0.0155003103244701,0.0100601784245419,0.0395627270945347,-0.0708156792303551,-0.0184295920397814
"lambda",0.00190052092102909,-0.0120085911326376,0.00858485850579662,-0.0708156792303551,1.34325761323312,0.00747975740545239
"luce",-0.021960854587277,0.001080545410043,-0.00133771601691858,-0.0184295920397814,0.00747975740545239,0.0754205904585458
"alpha",0.067945214599049,-0.00134763643144838,0.0053897823002054,0.000111216690737775,0.00292741919419615,-0.0122966387711474
"beta",-0.00134763643144838,0.0757710767367054,-0.00179964189901007,-0.018252906351609,0.00623110076098973,-0.000427892048788301
"gamma",0.0053897823002054,-0.00179964189901007,0.0469119361526584,0.00725840387779004,0.00137134208004233,0.00809561692074404
"delta",0.000111216690737775,-0.018252906351609,0.00725840387779004,0.0599353904507999,-0.0981171487475924,-0.0222360602311149
"lambda",0.00292741919419615,0.00623110076098973,0.00137134208004233,-0.0981171487475924,1.22069065077289,-0.00585004173545009
"luce",-0.0122966387711474,-0.000427892048788301,0.00809561692074404,-0.0222360602311149,-0.00585004173545009,0.0775222980656437
"alpha",0.0706791857211426,0.00317055000565958,-0.00227548623430067,-0.00230376843038826,0.0129279128739108,-0.0170029773276386
"beta",0.00317055000565958,0.0783333458422102,0.00808666509468786,-0.00947561707929914,-0.0288578213484249,-0.00647805794008316
"gamma",-0.00227548623430067,0.00808666509468786,0.0675334715647291,0.0113243729650937,0.023057044585071,0.0014001627203693
"delta",-0.00230376843038826,-0.00947561707929914,0.0113243729650937,0.054532264285074,-0.098798592182743,-0.0200566411405277
"lambda",0.0129279128739108,-0.0288578213484249,0.023057044585071,-0.098798592182743,1.2969635664129,-0.0271688683457044
"luce",-0.0170029773276386,-0.00647805794008316,0.0014001627203693,-0.0200566411405277,-0.0271688683457044,0.0762161799950474
"alpha",0.0587419505959983,0.00299843499218597,0.00179840974475818,-0.000907174014213415,0.00321975231770478,-0.0105542821967187
"beta",0.00299843499218597,0.0741928655027011,-0.00386054348871243,-0.0177884354109761,-0.000249573985460728,-0.000959185020762665
"gamma",0.00179840974475818,-0.00386054348871243,0.0578351516050163,0.0167922786460237,-0.00481843427900628,0.00615996686852272
"delta",-0.000907174014213415,-0.0177884354109761,0.0167922786460237,0.0529474179059177,-0.0980697836369517,-0.0168788661888928
"lambda",0.00321975231770478,-0.000249573985460728,-0.00481843427900628,-0.0980697836369517,1.40225978912188,-0.00843733756807835
"luce",-0.0105542821967187,-0.000959185020762665,0.00615996686852272,-0.0168788661888928,-0.00843733756807835,0.0726128368767951
"alpha",0.0749145371891719,0.0023131731378869,0.000799651484658181,-0.00298158176754986,0.0234123377669174,-0.00784326905887992
"beta",0.0023131731378869,0.0745820581979357,0.00691395389403874,-0.0077324040419602,-0.100995204257884,-0.00854454668304474
"gamma",0.000799651484658181,0.00691395389403874,0.06206985285204,0.00142106466855536,0.0337998244840612,0.0143390891158703
"delta",-0.00298158176754986,-0.0077324040419602,0.00142106466855536,0.0441375310338932,-0.0265379321203755,-0.00919014625536025
"lambda",0.0234123377669174,-0.100995204257884,0.0337998244840612,-0.0265379321203755,1.14586618292413,-0.07484991262372
"luce",-0.00784326905887992,-0.00854454668304474,0.0143390891158703,-0.00919014625536025,-0.07484991262372,0.0735614361830438
"alpha",0.0730550864005972,-0.0007990733394432,-0.00747572727428205,-0.00134873807470103,0.00142031042854293,-0.00766400704773017
"beta",-0.0007990733394432,0.0709027959946584,0.0103866889545089,-0.00671712186055133,-0.0629671413876712,-0.00980039542899772
"gamma",-0.00747572727428205,0.0103866889545089,0.0703454137251773,0.00246603494207555,0.0621079897717983,0.00859907378210995
"delta",-0.00134873807470103,-0.00671712186055133,0.00246603494207555,0.0413161601560184,-0.0412695648169795,-0.00802054617274072
"lambda",0.00142031042854293,-0.0629671413876712,0.0621079897717983,-0.0412695648169795,1.13901173454437,-0.0592315342268414
"luce",-0.00766400704773017,-0.00980039542899772,0.00859907378210995,-0.00802054617274072,-0.0592315342268414,0.0682311505424311
"alpha",0.0667702926326651,0.00191912835154211,-0.00745094554412769,-0.00325245043620855,0.0105865004657295,-0.0104885551382266
"beta",0.00191912835154211,0.062831894413074,0.0156366008507516,-0.00196284432389278,-0.0322885967292835,-0.0139111128575446
"gamma",-0.00745094554412769,0.0156366008507516,0.0788268684800355,0.00222167023300556,0.0434220697800004,0.00439627273942711
"delta",-0.00325245043620855,-0.00196284432389278,0.00222167023300556,0.0358357908053391,-0.0101868479882176,-0.00223727440462937
"lambda",0.0105865004657295,-0.0322885967292835,0.0434220697800004,-0.0101868479882176,0.912660241583061,-0.0503900376357344
"luce",-0.0104885551382266,-0.0139111128575446,0.00439627273942711,-0.00223727440462937,-0.0503900376357344,0.0675455108637684
"alpha",0.0719982541944692,0.00489412731080787,-0.00266547004842381,-0.00222219820440945,0.0203649463922921,-0.009229550132065
"beta",0.00489412731080787,0.0682054744070337,0.00631749947393925,-0.00241896288501728,-0.0673186150907783,-0.0144093343742431
"gamma",-0.00266547004842381,0.00631749947393925,0.0710402610452343,0.00367085317729489,0.056785294045934,0.0109988593029776
"delta",-0.00222219820440945,-0.00241896288501728,0.00367085317729489,0.0354297688295664,-0.0189270703732294,-0.00240036824609889
"lambda",0.0203649463922921,-0.0673186150907783,0.056785294045934,-0.0189270703732294,1.13987742656172,-0.0594918222804887
"luce",-0.009229550132065,-0.0144093343742431,0.0109988593029776,-0.00240036824609889,-0.0594918222804887,0.0723329671603008
"alpha",0.058849272663784,0.000675570700997763,0.0067070902489988,0.00242071388761222,0.00841328457975151,-0.00677501881861871
"beta",0.000675570700997763,0.075051170293424,-0.00163175025547345,-0.0199651116036263,-0.00710556466851824,0.000861536279191048
"gamma",0.0067070902489988,-0.00163175025547345,0.0537159488680341,0.0116576718470988,-0.00382916473079125,0.00659804525469477
"delta",0.00242071388761222,-0.0199651116036263,0.0116576718470988,0.0667776789853594,-0.11482498947467,-0.0228204262181353
"lambda",0.00841328457975151,-0.00710556466851824,-0.00382916473079125,-0.11482498947467,1.32288855403045,-0.018415551052398
"luce",-0.00677501881861871,0.000861536279191048,0.00659804525469477,-0.0228204262181353,-0.018415551052398,0.0754733768982466
"alpha",0.072472863025502,0.00121334141231442,-0.013873598622051,-0.0017772641931437,-0.0217271322270107,-0.0127437692845307
"beta",0.00121334141231442,0.0708502062046918,0.00304414819031194,-0.0114037487683765,-0.0665243566666284,-0.0116819569794827
"gamma",-0.013873598622051,0.00304414819031194,0.0547890414440081,0.00381793047207829,0.0586562103211957,0.00123452797092602
"delta",-0.0017772641931437,-0.0114037487683765,0.00381793047207829,0.0492134881385111,-0.046194584458284,-0.015465691171032
"lambda",-0.0217271322270107,-0.0665243566666284,0.0586562103211957,-0.046194584458284,1.28141872952835,-0.0618337458892789
"luce",-0.0127437692845307,-0.0116819569794827,0.00123452797092602,-0.015465691171032,-0.0618337458892789,0.0761897628059464
"alpha",0.0512331326542883,-0.000265955492282324,0.00201770534685083,0.00159193895429616,0.0134211497503637,-0.0026900730868996
"beta",-0.000265955492282324,0.0704134295074232,0.000894525626384368,-0.0182087658537052,-0.0483908072264402,-0.00227572256790904
"gamma",0.00201770534685083,0.000894525626384368,0.0632098979075147,0.0167116937782309,0.038667771376837,0.00607756327483603
"delta",0.00159193895429616,-0.0182087658537052,0.0167116937782309,0.0599630056754458,-0.0746022508346587,-0.0102915954990421
"lambda",0.0134211497503637,-0.0483908072264402,0.038667771376837,-0.0746022508346587,1.25314153427138,-0.0291741961297552
"luce",-0.0026900730868996,-0.00227572256790904,0.00607756327483603,-0.0102915954990421,-0.0291741961297552,0.0580683575667636
"alpha",0.0729303165659288,0.00134467455229263,-0.00281890070590763,-0.0027332343910047,0.0196740058934951,-0.010194226545492
"beta",0.00134467455229263,0.0692203134378543,0.00180649831797213,-0.0146089054407752,-0.0676955906254349,-0.00808817105186736
"gamma",-0.00281890070590763,0.00180649831797213,0.0701881951872645,0.00966826522972746,0.0346144247701991,0.00965378788713792
"delta",-0.0027332343910047,-0.0146089054407752,0.00966826522972746,0.0569206039135553,-0.0555461851047359,-0.0121401437968648
"lambda",0.0196740058934951,-0.0676955906254349,0.0346144247701991,-0.0555461851047359,1.21098952302711,-0.0546429179092893
"luce",-0.010194226545492,-0.00808817105186736,0.00965378788713792,-0.0121401437968648,-0.0546429179092893,0.0745228533817624
"alpha",0.0577954630209572,0.00157413843262257,-0.0100347637012612,-0.000355929960147291,-0.00808799410423163,-0.0183250722275742
"beta",0.00157413843262257,0.0724561101313774,0.00387038742394857,-0.00951099626660464,-0.0434815949086861,-0.00849545476981871
"gamma",-0.0100347637012612,0.00387038742394857,0.0556157626029024,0.00664167357927006,0.0337656950372672,-0.00135395848923528
"delta",-0.000355929960147291,-0.00951099626660464,0.00664167357927006,0.0412233574484656,-0.064785207717025,-0.0174399610704778
"lambda",-0.00808799410423163,-0.0434815949086861,0.0337656950372672,-0.064785207717025,1.29907615444251,-0.0560712809678046
"luce",-0.0183250722275742,-0.00849545476981871,-0.00135395848923528,-0.0174399610704778,-0.0560712809678046,0.0732355210106796
"alpha",0.0465608120681222,0.00279092904087397,-0.00628787749849291,-0.00667966798372443,0.00407561759598269,-0.000931424214037607
"beta",0.00279092904087397,0.0710826914357042,0.000350794203415236,-0.0159830460994483,-0.0349286469047401,-0.00427796371383273
"gamma",-0.00628787749849291,0.000350794203415236,0.0583345472992161,0.0191542290158709,0.0327816753344938,0.00396410302895337
"delta",-0.00667966798372443,-0.0159830460994483,0.0191542290158709,0.0613545326127184,-0.0884162427379217,-0.00888172453154761
"lambda",0.00407561759598269,-0.0349286469047401,0.0327816753344938,-0.0884162427379217,1.33148095518762,-0.0265204977098752
"luce",-0.000931424214037607,-0.00427796371383273,0.00396410302895337,-0.00888172453154761,-0.0265204977098752,0.0536778634106024
"alpha",0.0604947563289583,-0.00087225521670796,-0.00599241514692284,0.00106349790495406,-0.00201774193497299,-0.0179725526051456
"beta",-0.00087225521670796,0.0725356354030164,0.0047726588058649,-0.0104382666501134,-0.0689036378289471,-0.00711167528797994
"gamma",-0.00599241514692284,0.0047726588058649,0.0623674283893796,0.0052497194428704,0.0434876093396671,0.00297240464426355
"delta",0.00106349790495406,-0.0104382666501134,0.0052497194428704,0.0470266804417754,-0.0530327736731336,-0.0183321493013376
"lambda",-0.00201774193497299,-0.0689036378289471,0.0434876093396671,-0.0530327736731336,1.24327405114681,-0.0623341219033802
"luce",-0.0179725526051456,-0.00711167528797994,0.00297240464426355,-0.0183321493013376,-0.0623341219033802,0.0753242074502061
"alpha",0.074937471021115,-0.000191636742057902,-0.0101980512669219,-0.00438029976581011,0.00056558127735019,-0.0199531804889767
"beta",-0.000191636742057902,0.0786723016588575,0.002672273002088,-0.0158397180510523,-0.0337837370411197,-0.00531246803901372
"gamma",-0.0101980512669219,0.002672273002088,0.0597592694975427,0.0109131452610958,0.023142860894309,0.00187472185462594
"delta",-0.00438029976581011,-0.0158397180510523,0.0109131452610958,0.0541238631262773,-0.06496512760193,-0.0200668734189026
"lambda",0.00056558127735019,-0.0337837370411197,0.023142860894309,-0.06496512760193,1.17128460312763,-0.0312786311766361
"luce",-0.0199531804889767,-0.00531246803901372,0.00187472185462594,-0.0200668734189026,-0.0312786311766361,0.0706386713809248
"alpha",0.0646729409168602,0.00131179248461554,0.00221696770054107,-0.000180871841622139,0.0222584376991435,-0.011710550281936
"beta",0.00131179248461554,0.0602730093118118,0.0109856579159847,-0.00286886429924405,-0.0413011858347454,-0.0120476602942011
"gamma",0.00221696770054107,0.0109856579159847,0.0717614754694018,0.00129544839222699,0.0393775742577141,0.00792855491877815
"delta",-0.000180871841622139,-0.00286886429924405,0.00129544839222699,0.0355195273145673,-0.0104041632236397,-0.00486356202653233
"lambda",0.0222584376991435,-0.0413011858347454,0.0393775742577141,-0.0104041632236397,0.938652480984071,-0.0704273292948175
"luce",-0.011710550281936,-0.0120476602942011,0.00792855491877815,-0.00486356202653233,-0.0704273292948175,0.070593715891421
"alpha",0.0637692837164591,-0.000193294404519476,0.00471843068369554,0.00221663102468029,-0.00632521567083561,-0.0199732639848217
"beta",-0.000193294404519476,0.0705035873760505,-0.00109249335767245,-0.0175139881016053,-0.00191160544897072,0.000761815046184807
"gamma",0.00471843068369554,-0.00109249335767245,0.056743915404741,0.00753641292498707,-0.00914383610032579,0.00658447361437089
"delta",0.00221663102468029,-0.0175139881016053,0.00753641292498707,0.0665927590269055,-0.126624117001293,-0.0219269955833472
"lambda",-0.00632521567083561,-0.00191160544897072,-0.00914383610032579,-0.126624117001293,1.33478257863198,0.018491051173687
"luce",-0.0199732639848217,0.000761815046184807,0.00658447361437089,-0.0219269955833472,0.018491051173687,0.0689715917849262
